id,race,nationality
64342,1,1
64353,1,1
64354,1,1
64356,1,1
64358,NA,NA
64366,1,1
64372,1,1
64374,1,1
64378,1,1
64397,1,1
64410,1,1
64416,1,1
64422,1,1
64423,1,1
64430,7,14
64436,1,1
64441,1,1
64448,1,1
64451,1,1
64453,1,1
64456,1,1
64466,1,1
64473,1,1
64487,1,1
64498,1,1
64503,1,1
64507,1,1
64508,1,1
64509,1,1
64531,1,1
64533,1,1
64542,1,1
64554,1,1
64558,1,1
64563,1,2
64583,1,1
64585,1,13
64589,1,1
64600,1,1
64612,1,1
64614,1,1
64615,1,1
64619,1,2
64624,1,1
64629,1,2
64631,1,1
64643,NA,NA
64657,1,12
64658,1,1
64667,1,1
64669,1,1
64672,1,1
64679,1,1
64699,1,1
64702,1,1
64703,1,1
64706,1,1
64709,1,1
64722,1,1
64725,1,1
64727,1,1
64736,1,1
64749,1,1
64753,1,1
64768,1,1
64774,1,1
64790,1,1
64793,1,1
64814,1,5
64831,1,1
64843,1,1
64848,1,1
64875,1,1
64879,1,1
64883,1,2
64886,1,1
64895,1,1
64900,1,1
64902,1,1
64913,1,1
64920,1,1
64951,1,1
64965,1,12
64981,1,1
64985,1,1
64999,1,1
65002,1,2
65016,1,1
65017,1,1
65021,1,1
65032,1,1
65034,1,2
65041,1,1
65051,1,1
65057,1,1
65066,1,1
65068,1,2
65081,1,1
65086,1,1
65090,1,12
65095,1,1
65096,1,1
65099,1,1
65113,1,2
65126,1,1
65129,1,1
65147,7,14
65151,1,1
65156,1,1
65159,1,1
65163,7,14
65179,7,14
65191,1,1
65198,1,1
65202,1,1
65203,1,1
65212,1,1
65219,1,2
65229,1,1
65230,1,14
65232,1,2
65235,1,1
65238,1,1
65249,1,2
65254,1,1
65260,1,1
65297,1,2
65312,1,1
65318,1,2
65323,1,1
65330,1,1
65335,1,1
65338,1,4
65339,1,1
65381,1,2
65393,1,1
65406,1,1
65410,1,1
65448,1,1
65455,1,1
65456,1,1
65466,1,1
65468,1,1
65474,7,14
65484,1,1
65493,NA,NA
65500,1,2
65507,1,1
65513,1,1
65518,1,1
65520,1,1
65534,1,1
65546,1,1
65549,1,1
65586,1,1
65591,7,14
65599,1,1
65608,1,1
65615,1,1
65619,1,1
65625,1,1
65626,1,1
65629,1,1
65663,1,1
65666,1,1
65671,1,12
65683,7,14
65688,1,1
65693,1,1
65697,NA,NA
65701,1,1
65707,1,1
65708,1,12
65710,1,1
65717,1,1
65719,1,2
65729,1,1
65734,1,1
65744,1,4
65750,1,1
65752,1,1
65770,1,12
65774,1,2
65775,1,1
65778,1,1
65780,1,1
65787,1,1
65803,1,5
65807,1,1
65809,1,1
65817,1,1
65819,1,1
65822,1,1
65825,1,2
65834,1,12
65836,1,1
65837,1,1
65851,7,14
65858,1,1
65879,1,1
65883,7,14
65886,1,1
65888,1,1
65889,1,1
65890,1,1
65925,1,2
65926,1,1
65933,NA,NA
65935,1,1
65937,NA,NA
65939,1,1
65941,1,1
65945,1,1
65949,1,1
65951,1,1
65952,1,1
65972,1,2
65976,NA,NA
65982,1,1
65983,1,1
65985,1,1
65991,1,1
65997,1,2
66017,NA,NA
66018,NA,NA
66024,1,1
66032,1,1
66033,1,NA
66038,1,1
66041,1,1
66042,1,1
66051,1,2
66057,1,1
66089,1,1
66090,1,1
66100,1,1
66105,1,1
66108,1,1
66114,1,1
66121,1,1
66125,1,1
66143,1,1
66144,1,1
66147,1,NA
66152,1,1
66157,1,1
66188,1,1
66204,1,1
66235,1,1
66243,1,1
66249,NA,NA
66254,1,2
66261,1,1
66264,1,1
66269,1,2
66274,1,1
66290,1,1
66291,1,1
66295,1,1
66299,1,5
66305,NA,NA
66318,1,1
66340,1,1
66341,1,1
66345,1,1
66349,1,1
66351,1,1
66358,1,1
66372,1,1
66373,1,1
66379,NA,NA
66383,1,2
66389,1,1
66391,1,1
66404,1,1
66410,1,1
66418,1,1
66434,1,1
66436,1,1
66440,1,1
66441,1,1
66442,1,1
66443,1,1
66446,1,1
66447,7,14
66452,1,1
66457,1,1
66459,1,1
66463,1,1
66466,1,1
66475,1,1
66483,1,1
66506,1,1
66520,1,1
66528,1,1
66537,1,2
66553,1,1
66554,1,1
66569,1,2
66584,1,1
66592,1,1
66598,1,2
66601,1,1
66604,NA,NA
66610,1,1
66624,1,1
66626,1,1
66652,1,1
66656,1,1
66664,1,1
66665,1,1
66687,1,1
66688,1,5
66689,1,1
66694,1,1
66697,1,4
66714,1,1
66716,1,1
66718,1,1
66720,1,1
66723,1,1
66746,1,1
66752,1,1
66755,3,12
66757,1,1
66792,1,1
66795,1,12
66814,1,1
66823,1,1
66832,1,1
66838,1,1
66848,NA,NA
66857,1,1
66864,1,1
66870,1,1
66877,1,1
66893,1,1
66916,1,1
66931,1,2
66939,1,1
66943,1,1
66947,1,1
66953,2,10
66957,1,1
66976,1,1
66984,1,1
66987,1,1
66999,1,1
67010,1,1
67011,1,1
67015,1,1
67022,1,1
67034,1,1
67055,1,1
67059,1,1
67067,NA,NA
67073,1,1
67087,1,1
67091,1,1
67094,1,1
67101,1,1
67113,1,1
67115,1,1
67129,1,1
67133,1,1
67135,1,1
67138,1,1
67142,1,1
67145,1,1
67157,1,2
67162,1,1
67176,1,1
67188,1,1
67199,1,1
67203,1,2
67206,1,1
67229,1,1
67233,1,1
67244,1,1
67252,1,1
67260,1,1
67262,1,1
67264,1,1
67275,1,1
67278,1,1
67281,NA,NA
67282,1,1
67286,1,1
67296,1,2
67298,4,NA
67302,1,1
67305,1,1
67313,1,1
67315,1,1
67319,1,1
67320,1,1
67328,1,1
67330,1,1
67332,1,14
67333,1,1
67337,1,2
67361,1,1
67367,1,1
67377,1,1
67405,1,1
67410,1,1
67420,1,1
67441,1,1
67442,1,1
67464,1,1
67477,1,1
67481,1,1
67487,1,1
67489,1,1
67498,1,1
67501,1,1
67503,1,1
67519,1,5
67524,1,5
67527,1,1
67531,1,1
67533,1,2
67542,1,12
67551,1,1
67561,1,2
67573,3,7
67587,7,14
67590,1,1
67596,1,1
67597,1,1
67605,1,2
67608,1,1
67619,1,1
67620,1,1
67622,1,1
67625,NA,NA
67636,1,1
67643,1,1
67658,1,1
67668,1,1
67687,1,1
67692,1,1
67695,NA,NA
67701,1,5
67711,1,1
67718,1,1
67731,1,1
67735,1,1
67737,1,1
67749,1,1
67763,1,1
67765,1,1
67767,1,1
67771,1,1
67778,1,1
67789,NA,NA
67795,1,1
67808,1,1
67821,1,1
67824,1,1
67828,1,1
67829,7,14
67832,1,1
67833,1,1
67839,1,1
67842,1,1
67843,1,1
67844,1,12
67852,1,1
67856,1,12
67857,1,1
67861,1,2
67888,1,1
67893,1,1
67894,1,1
67900,1,1
67921,1,1
67930,1,1
67948,1,1
67949,1,2
67963,1,1
67965,1,1
67973,NA,NA
67974,1,5
67975,1,1
67994,1,1
67995,7,14
68004,1,1
68012,NA,NA
68014,1,1
68018,1,1
68019,1,1
68042,1,1
68047,1,1
68049,NA,NA
68073,1,1
68075,1,1
68078,1,1
68082,1,1
68088,1,2
68091,7,14
68095,1,4
68098,1,1
68101,1,1
68110,1,1
68120,1,1
68122,1,1
68127,1,1
68134,1,1
68137,1,1
68157,1,1
68160,1,1
68170,1,1
68182,NA,NA
68185,1,1
68191,1,1
68198,1,1
68200,1,4
68204,1,1
68207,NA,NA
68222,1,1
68224,1,1
68234,1,1
68247,1,1
68258,1,1
68259,1,1
68266,1,1
68268,1,1
68273,NA,NA
68276,1,1
68278,1,1
68296,1,1
68321,1,1
68325,1,1
68338,1,1
68349,1,1
68357,1,1
68360,NA,NA
68393,1,1
68395,1,1
68398,1,1
68405,1,1
68409,1,1
68410,1,12
68415,1,1
68428,1,12
68430,1,1
68437,NA,NA
68448,1,1
68449,1,1
68455,1,1
68461,1,1
68465,1,1
68466,1,1
68467,1,1
68475,1,1
68478,1,1
68483,1,1
68507,1,1
68514,NA,NA
68531,NA,NA
68543,1,12
68554,1,1
68570,1,1
68571,1,1
68573,1,1
68579,1,2
68584,1,1
68591,1,1
68596,1,1
68603,1,1
68619,NA,NA
68626,1,2
68641,1,1
68646,1,2
68648,1,1
68652,1,1
68657,2,11
68658,1,1
68670,1,1
68671,1,1
68672,1,1
68675,1,1
68678,1,1
68681,1,1
68682,1,1
68696,1,2
68698,1,1
68705,1,1
68707,1,1
68719,1,1
68726,1,1
68744,1,1
68746,1,1
68749,1,1
68754,1,1
68758,1,1
68770,1,1
68771,NA,NA
68774,1,1
68775,1,1
68779,1,1
68793,1,1
68797,1,4
68811,1,2
68813,NA,NA
68823,1,1
68825,1,14
68844,1,1
68847,1,1
68851,1,1
68854,1,1
68871,1,1
68872,1,1
68879,1,1
68881,1,1
68892,1,1
68897,1,1
68925,1,1
68928,1,1
68938,1,1
68951,1,1
68955,1,1
68956,1,1
68958,1,1
68972,1,1
68977,1,1
68980,1,1
68989,1,1
68990,1,1
68997,1,1
68999,1,1
69006,1,12
69026,1,1
69027,1,2
69028,1,1
69031,1,1
69034,1,1
69056,1,1
69077,1,1
69080,1,1
69101,1,1
69111,1,1
69123,1,1
69127,1,1
69134,1,1
69142,1,NA
69145,1,1
69160,1,2
69176,1,1
69182,1,1
69186,1,2
69188,1,1
69191,1,12
69192,1,1
69203,1,1
69211,1,1
69212,1,1
69215,1,1
69223,1,1
69233,1,1
69236,1,1
69261,NA,NA
69262,1,1
69269,1,1
69274,1,1
69277,1,1
69287,1,1
69290,NA,NA
69292,NA,NA
69295,1,1
69296,1,1
69298,7,14
69299,1,1
69333,7,14
69334,1,1
69337,1,1
69341,4,NA
69363,1,1
69364,1,2
69376,1,1
69425,1,1
69443,1,1
69453,1,1
69454,1,1
69455,1,2
69462,1,1
69477,1,1
69480,1,1
69482,1,1
69491,1,1
69494,1,1
69498,1,1
69506,1,1
69515,1,2
69516,1,1
69545,NA,NA
69546,7,14
69558,1,1
69564,1,1
69568,1,1
69574,1,1
69588,1,1
69595,1,1
69620,1,1
69621,1,1
69647,1,1
69651,1,1
69657,1,1
69673,1,1
69688,1,1
69691,1,1
69695,1,1
69703,1,1
69704,1,12
69706,1,1
69725,1,1
69727,1,1
69728,1,1
69731,1,1
69733,1,1
69758,1,1
69763,1,1
69793,1,1
69796,1,1
69802,1,2
69805,1,1
69807,1,1
69812,1,1
69815,NA,NA
69817,1,1
69830,1,2
69846,1,1
69854,1,2
69875,1,1
69891,1,12
69895,7,14
69908,1,1
69920,1,1
69921,1,1
69931,1,1
69944,1,1
69946,1,1
69967,1,5
69968,1,5
69981,1,1
69995,1,1
70001,1,1
70003,1,1
70044,1,1
70053,1,1
70059,1,1
70061,1,1
70064,1,1
70068,1,1
70070,1,1
70076,7,14
70082,1,NA
70086,1,1
70101,1,1
70102,1,1
70108,1,1
70128,NA,NA
70135,1,1
70145,1,1
70163,1,1
70167,1,1
70171,1,1
70180,4,1
70181,1,2
70182,1,1
70190,1,1
70192,1,2
70204,1,1
70209,1,5
70211,1,12
70213,1,1
70228,1,1
70244,1,1
70246,1,1
70248,1,1
70251,NA,NA
70271,1,1
70277,1,1
70281,1,1
70290,1,1
70293,1,2
70320,5,14
70321,1,1
70332,1,5
70334,1,1
70338,1,1
70345,1,1
70359,1,1
70362,1,2
70368,1,2
70376,1,1
70391,1,1
70395,1,1
70405,1,1
70406,1,1
70417,1,5
70431,1,1
70440,1,1
70442,1,1
70443,1,1
70447,1,1
70452,1,1
70464,1,2
70469,1,1
70477,NA,NA
70480,1,1
70492,1,1
70496,1,1
70507,1,1
70510,1,12
70521,1,1
70527,1,1
70529,1,1
70530,1,1
70536,1,1
70556,1,1
70561,1,1
70562,1,1
70568,1,1
70570,1,1
70572,1,1
70583,1,2
70584,1,1
70591,1,2
70604,1,1
70605,NA,NA
70615,1,1
70635,1,1
70645,1,1
70663,1,1
70666,1,2
70667,1,1
70669,1,1
70679,1,1
70682,1,1
70702,1,2
70703,1,1
70722,1,1
70725,1,2
70729,1,2
70732,1,1
70733,1,1
70745,1,1
70748,1,1
70766,1,1
70771,1,1
70775,1,1
70779,1,1
70780,1,1
70781,1,1
70782,1,1
70789,1,1
70801,1,1
70808,1,1
70812,NA,NA
70814,1,1
70825,1,1
70826,1,1
70828,1,1
70835,7,14
70838,1,1
70839,1,1
70857,1,1
70873,1,1
70874,1,1
70882,1,1
70884,NA,NA
70901,1,1
70916,1,1
70917,1,1
70920,1,2
70926,1,1
70928,1,1
70937,1,1
70944,1,12
70959,1,1
70962,1,1
70964,1,1
70968,1,1
70969,1,1
70974,1,1
70975,NA,NA
70979,1,1
71005,1,1
71006,1,1
71015,1,1
71030,1,1
71032,1,1
71033,NA,NA
71035,1,1
71040,1,1
71041,1,1
71042,1,1
71046,1,1
71058,1,1
71061,1,1
71070,1,12
71079,1,1
71097,1,1
71102,1,1
71123,1,1
71127,1,1
71144,1,1
71148,1,1
71172,1,1
71187,NA,NA
71205,1,1
71206,1,1
71211,1,1
71220,1,1
71222,1,NA
71229,1,1
71232,1,1
71248,1,1
71258,1,1
71273,1,1
71274,1,1
71275,1,1
71280,1,1
71295,1,1
71320,1,1
71330,1,2
71332,1,1
71338,1,1
71360,1,1
71374,1,1
71381,1,1
71382,1,1
71394,1,1
71397,NA,NA
71423,1,1
71429,1,2
71441,1,1
71447,1,1
71457,1,1
71471,1,12
71478,1,1
71480,1,1
71481,1,1
71490,1,1
71513,1,1
71514,1,1
71516,1,1
71540,1,14
71547,1,1
71553,1,2
71556,1,1
71562,1,1
71565,1,1
71568,1,1
71573,1,1
71578,1,1
71580,3,1
71591,1,1
71592,1,1
71606,1,1
71613,1,1
71616,1,1
71618,1,1
71637,1,1
71639,1,1
71644,1,1
71654,1,12
71659,1,12
71662,1,1
71663,1,2
71672,1,1
71673,1,1
71681,1,1
71690,1,12
71703,1,1
71711,1,1
71714,1,2
71717,1,1
71724,1,2
71730,1,1
71731,1,1
71741,1,1
71743,1,5
71744,1,1
71755,1,1
71763,1,1
71774,1,1
71778,1,2
71793,1,1
71798,1,3
71799,1,1
71807,1,1
71812,1,1
71841,1,1
71843,1,1
71867,1,1
71871,1,1
71877,1,2
71880,1,1
71882,1,1
71886,1,1
71893,1,1
71897,NA,NA
71957,1,1
71966,1,1
71981,1,1
71997,1,1
72002,1,1
72005,NA,NA
72016,1,1
72039,1,1
72045,1,1
72049,1,1
72074,1,1
72097,1,1
72099,1,1
72101,1,1
72107,1,1
72117,1,NA
72138,1,1
72159,1,1
72162,1,2
72175,1,1
72188,1,1
72203,1,1
72219,NA,NA
72234,1,1
72247,1,1
72258,1,1
72260,1,1
72265,1,1
72276,1,2
72283,1,1
72287,1,1
72302,1,1
72303,2,10
72307,1,1
72316,NA,NA
72327,1,1
72328,1,1
72343,1,1
72348,1,1
72352,1,1
72359,5,12
72366,1,1
72368,1,1
72372,1,1
72373,1,1
72377,1,1
72386,1,1
72391,1,1
72402,1,1
72403,1,1
72404,1,1
72415,NA,NA
72418,1,5
72443,1,1
72446,1,1
72447,1,1
72453,1,1
72455,1,1
72458,1,2
72462,1,1
72464,1,1
72465,1,1
72472,1,1
72474,1,1
72475,1,1
72476,1,1
72478,1,12
72489,1,1
72512,1,1
72515,1,1
72524,1,1
72528,1,1
72543,1,1
72553,1,1
72563,1,1
72591,1,1
72594,1,1
72595,1,1
72598,1,1
72601,1,1
72604,1,1
72616,1,1
72620,1,1
72638,1,1
72646,1,1
72647,1,1
72653,1,1
72654,3,7
72674,1,1
72676,1,1
72677,1,1
72679,1,1
72680,1,1
72682,1,1
72688,1,1
72689,1,2
72698,1,1
72704,1,1
72708,1,1
72712,1,1
72714,1,1
72726,1,1
72730,1,1
72750,1,1
72757,1,3
72774,1,1
72783,1,1
72791,1,2
72792,1,1
72806,1,1
72816,1,1
72824,1,1
72827,1,1
72837,1,1
72861,1,1
72886,1,1
72888,1,1
72899,1,1
72904,1,1
72908,1,1
72909,1,1
72915,1,1
72919,1,1
72920,1,1
72921,1,1
72936,1,2
72939,1,1
72940,1,1
72946,1,1
72953,1,1
72955,1,1
72962,1,1
72963,1,1
72973,1,1
72975,1,1
72992,NA,NA
72993,1,1
73005,1,1
73014,1,2
73021,1,1
73022,1,1
73039,1,1
73046,1,1
73048,1,1
73054,NA,NA
73076,1,1
73094,1,14
73108,1,1
73127,1,12
73131,NA,NA
73133,1,1
73135,1,1
73150,NA,NA
73153,1,1
73156,1,1
73160,1,1
73161,1,1
73165,1,1
73175,1,1
73180,NA,NA
73186,1,1
73191,NA,NA
73199,1,1
73200,1,1
73201,1,1
73203,1,2
73207,NA,NA
73214,1,1
73219,1,1
73248,1,2
73256,1,1
73266,1,1
73272,1,2
73273,1,1
73276,1,1
73285,1,1
73286,NA,NA
73290,1,1
73293,1,12
73295,1,2
73298,1,1
73306,1,1
73310,1,1
73313,1,1
73327,1,1
73335,7,14
73343,1,1
73380,1,1
73389,1,1
73399,1,1
73400,1,1
73401,1,1
73403,1,1
73406,1,1
73414,1,1
73424,1,1
73432,1,12
73433,1,2
73444,1,1
73457,1,1
73472,1,1
73485,1,1
73495,NA,NA
73506,NA,NA
73514,1,1
73522,1,1
73531,1,1
73533,7,14
73535,1,1
73545,1,1
73558,1,1
73574,1,1
73598,1,1
73600,1,5
73617,NA,NA
73637,1,1
73639,1,1
73640,1,1
73643,1,1
73644,1,1
73647,1,1
73656,1,1
73663,1,1
73671,1,1
73683,1,1
73688,1,5
73690,1,1
73696,1,NA
73709,1,1
73716,1,1
73721,1,1
73731,1,1
73749,1,1
73752,1,2
73757,1,1
73758,1,1
73783,1,1
73790,1,1
73794,1,1
73802,1,1
73803,1,1
73812,1,1
73822,1,1
73832,1,1
73834,1,1
73843,1,1
73848,1,1
73868,1,1
73879,1,1
73880,1,1
73894,1,1
73897,1,1
73900,1,1
73902,1,1
73905,1,1
73910,1,1
73911,1,2
73924,1,1
73934,1,12
73938,1,1
73964,1,1
73965,1,1
73973,1,1
73977,1,1
73978,1,1
73981,1,1
73983,1,1
73990,1,1
74010,1,1
74013,1,5
74024,NA,NA
74025,1,2
74038,1,1
74060,1,1
74072,1,1
74074,1,1
74085,1,12
74092,1,1
74099,1,1
74100,1,1
74103,1,1
74104,1,1
74128,1,12
74139,1,1
74140,1,1
74159,1,1
74177,1,1
74190,1,1
74194,1,1
74197,1,1
74198,1,1
74208,1,1
74225,1,1
74227,1,1
74231,7,14
74233,1,1
74258,1,1
74262,1,1
74265,1,1
74288,1,1
74289,NA,NA
74290,1,12
74299,1,1
74307,1,1
74340,1,1
74345,1,1
74361,1,1
74365,1,12
74373,1,1
74376,1,1
74384,1,1
74385,1,1
74392,1,1
74397,1,1
74403,1,1
74409,1,1
74413,1,1
74415,1,1
74419,1,1
74423,1,1
74430,1,1
74457,1,1
74468,1,1
74478,1,1
74484,1,1
74492,1,1
74514,1,1
74531,7,14
74538,1,1
74550,1,1
74561,1,1
74567,1,1
74569,1,1
74571,1,1
74593,NA,NA
74601,1,1
74605,1,1
74610,1,1
74623,1,1
74627,1,1
74629,1,2
74630,1,1
74640,1,1
74646,1,1
74647,1,1
74669,1,12
74678,1,1
74685,1,1
74692,1,1
74696,1,1
74707,1,1
74710,1,1
74711,1,1
74714,1,1
74721,1,1
74726,1,1
74746,1,1
74747,1,1
74752,NA,NA
74755,1,1
74761,1,1
74783,1,1
74785,1,1
74792,1,1
74796,1,1
74798,1,1
74799,1,1
74808,1,1
74817,1,1
74830,1,1
74849,1,1
74862,1,1
74873,1,2
74878,1,1
74890,1,1
74908,7,14
74920,3,7
74939,1,1
74946,1,1
74954,1,1
74960,1,1
74979,1,1
74980,1,5
74981,5,NA
74995,1,1
74997,1,1
75003,1,1
75008,1,1
75020,1,1
75024,1,1
75034,1,1
75035,1,1
75051,1,1
75053,1,1
75062,1,1
75063,1,1
75081,1,1
75091,NA,NA
75101,1,1
75117,1,1
75119,1,2
75125,1,2
75149,1,1
75166,1,1
75174,1,1
75182,1,1
75183,1,1
75185,1,1
75186,1,1
75193,1,1
75203,1,1
75204,NA,NA
75209,1,1
75227,1,1
75235,1,1
75236,1,1
75239,1,1
75251,1,1
75260,1,1
75262,1,2
75270,1,1
75288,1,1
75289,1,1
75292,1,1
75316,1,1
75318,1,1
75322,1,1
75323,1,1
75328,1,12
75335,1,1
75350,1,1
75369,1,1
75371,1,1
75399,1,1
75400,1,1
75419,1,1
75422,1,1
75431,1,1
75461,1,1
75479,1,1
75488,1,1
75491,1,1
75519,1,1
75526,1,1
75533,1,1
75545,1,1
75549,1,1
75550,1,1
75551,1,1
75553,1,1
75557,1,1
75560,1,1
75570,1,1
75588,1,1
75593,NA,NA
75595,1,1
75597,1,1
75607,1,1
75609,1,1
75613,1,1
75623,1,1
75625,7,14
75639,1,NA
75640,1,1
75641,1,1
75656,1,1
75670,1,1
75674,1,1
75681,7,14
75685,1,1
75693,1,1
75701,NA,NA
75708,NA,NA
75710,1,1
75725,1,2
75727,1,1
75729,1,1
75733,1,1
75736,1,1
75749,1,2
75755,1,1
75772,1,1
75780,1,1
75798,1,1
75806,1,1
75809,1,5
75817,1,1
75823,1,1
75831,1,12
75833,1,1
75837,1,1
75841,1,1
75845,1,1
75858,1,2
75864,1,1
75873,NA,NA
75891,6,NA
75894,1,1
75900,1,1
75902,1,1
75908,NA,5
75915,1,1
75922,1,1
75931,1,1
75939,1,1
75941,1,1
75945,1,1
75946,1,1
75955,1,1
75961,1,1
75964,4,14
75974,1,1
75995,1,1
76002,1,1
76004,1,2
76017,1,1
76018,1,1
76024,1,1
76035,1,1
76066,1,1
76101,1,1
76121,1,1
76136,1,1
76140,NA,NA
76146,1,1
76149,1,1
76152,1,2
76156,1,1
76179,1,1
76182,NA,NA
76185,1,1
76187,1,1
76209,1,1
76234,1,1
76246,1,1
76248,1,1
76256,1,2
76263,1,1
76281,1,1
76286,1,1
76287,1,1
76296,1,1
76321,1,1
76331,NA,NA
76357,1,1
76363,NA,NA
76365,1,1
76367,1,1
76373,1,1
76380,1,1
76382,1,1
76383,1,1
76399,1,1
76407,1,1
76409,1,1
76412,1,1
76415,1,1
76416,1,2
76423,1,12
76427,1,1
76434,1,1
76442,1,1
76451,1,1
76455,1,1
76462,1,1
76474,NA,NA
76479,1,1
76485,1,1
76495,NA,NA
76519,1,1
76540,1,1
76542,1,12
76552,1,1
76553,1,1
76578,1,1
76580,1,1
76591,1,1
76595,1,1
76599,1,1
76628,1,1
76634,1,1
76636,1,1
76637,1,1
76642,1,1
76647,1,1
76662,1,1
76670,1,1
76676,1,1
76682,1,1
76683,1,1
76696,1,2
76707,1,1
76715,1,1
76729,1,1
76734,1,1
76742,1,1
76752,1,1
76753,1,1
76761,1,1
76765,NA,NA
76767,1,1
76795,1,1
76796,1,1
76823,1,1
76827,1,1
76834,1,1
76837,1,1
76842,1,1
76847,1,5
76853,1,1
76875,1,1
76876,1,1
76886,1,2
76899,1,5
76908,1,1
76910,1,1
76911,1,1
76921,1,1
76926,1,1
76934,1,1
76936,1,1
76939,1,1
76940,1,1
76947,1,1
76955,1,1
76961,1,1
76982,1,2
77009,1,2
77013,7,14
77025,1,1
77044,1,1
77046,1,1
77052,1,1
77054,1,2
77055,1,1
77060,1,12
77067,1,1
77072,NA,NA
77073,1,1
77082,1,1
77092,1,1
77098,1,1
77103,1,1
77104,1,1
77108,1,1
77109,1,1
77115,1,1
77126,1,1
77130,3,12
77134,1,5
77141,1,1
77153,1,1
77170,1,1
77171,1,1
77180,1,1
77197,1,1
77215,1,1
77229,1,1
77230,1,1
77237,1,1
77245,1,1
77257,1,3
77275,1,1
77276,1,1
77279,1,1
77281,1,1
77282,1,1
77293,1,3
77296,1,1
77322,1,1
77323,1,1
77329,1,2
77333,1,2
77342,1,1
77343,1,1
77346,1,4
77348,1,2
77362,1,1
77364,1,1
77375,1,1
77383,1,1
77385,1,1
77401,1,1
77410,1,1
77423,1,1
77429,1,1
77433,1,1
77447,1,1
77464,NA,NA
77470,1,1
77471,1,1
77472,7,14
77478,1,1
77487,1,1
77499,1,1
77501,1,1
77506,7,14
77507,1,2
77508,NA,NA
77511,1,1
77513,1,1
77515,1,1
77521,1,1
77522,1,1
77529,1,1
77531,NA,NA
77544,1,1
77547,1,1
77563,1,1
77564,1,1
77572,1,1
77599,1,1
77608,1,1
77609,1,1
77610,1,1
77613,1,1
77622,1,1
77639,1,1
77663,1,1
77668,1,1
77672,1,1
77675,1,1
77692,1,1
77693,1,1
77695,1,1
77702,1,1
77709,1,1
77715,1,1
77716,1,1
77723,1,1
77733,1,1
77736,1,2
77739,1,1
77757,1,1
77758,1,1
77760,NA,NA
77767,1,1
77770,1,1
77784,7,14
77790,1,1
77797,1,1
77803,1,1
77804,1,1
77805,1,1
77814,1,1
77815,1,1
77819,1,1
77832,1,1
77847,1,1
77872,1,1
77876,NA,NA
77877,1,1
77884,1,1
77886,1,1
77889,1,1
77902,1,1
77930,1,1
77931,1,12
77932,1,1
77935,1,12
77941,1,1
77962,1,1
77976,1,1
77986,1,1
77995,1,1
77996,1,1
78016,1,1
78018,1,1
78019,1,1
78036,7,14
78059,1,1
78077,1,1
78087,1,1
78091,1,1
78096,1,1
78098,1,2
78100,1,1
78107,1,1
78111,1,1
78129,1,1
78148,1,1
78153,1,1
78160,1,1
78170,1,1
78174,1,2
78177,1,1
78188,1,1
78191,NA,NA
78197,1,1
78206,NA,NA
78214,1,1
78234,1,1
78239,1,1
78242,1,1
78245,1,1
78259,1,1
78260,1,1
78267,1,1
78271,7,14
78278,1,1
78280,1,1
78281,1,1
78282,1,1
78286,1,1
78287,1,1
78290,1,1
78296,1,1
78307,1,1
78312,1,1
78313,4,NA
78322,1,2
78328,1,1
78345,1,1
78359,1,1
78371,1,1
78375,1,1
78377,1,1
78393,1,1
78395,1,1
78416,1,1
78425,1,1
78426,1,1
78429,1,1
78445,1,1
78446,1,1
78448,1,1
78462,1,1
78469,1,1
78472,1,1
78481,1,2
78486,1,1
78490,NA,NA
78494,1,1
78510,1,1
78518,1,1
78533,1,1
78535,1,1
78538,1,1
78543,1,1
78550,1,1
78568,1,1
78569,1,1
78571,1,2
78573,1,1
78580,1,5
78581,1,5
78596,1,1
78597,1,2
78603,1,1
78606,1,1
78620,1,1
78632,1,1
78637,1,1
78639,1,1
78653,1,1
78660,1,1
78679,1,1
78688,NA,NA
78694,1,1
78698,1,1
78702,1,1
78711,1,1
78722,1,1
78732,1,1
78738,1,1
78747,1,1
78749,1,1
78767,1,2
78772,1,1
78782,1,1
78784,1,1
78788,1,1
78793,1,1
78813,3,7
78840,1,1
78851,1,1
78870,1,1
78878,1,1
78883,1,1
78907,1,1
78910,NA,NA
78912,1,2
78915,NA,NA
78921,1,2
78932,7,14
78935,1,1
78938,1,1
78940,1,1
78961,1,1
78975,1,1
78983,1,1
78987,1,1
78990,7,14
78995,1,1
79000,1,1
79019,1,1
79026,1,1
79027,1,1
79037,1,1
79040,1,2
79041,1,1
79060,1,1
79062,1,1
79065,1,1
79069,1,1
79071,1,1
79077,1,1
79078,1,1
79091,1,1
79099,4,NA
79101,1,2
79103,1,1
79110,1,1
79125,1,1
79142,1,1
79145,1,2
79148,1,1
79150,1,1
79156,1,1
79175,1,1
79195,1,1
79196,1,1
79200,1,1
79212,1,1
79219,1,1
79223,1,1
79224,1,1
79260,1,1
79287,1,1
79295,1,1
79309,1,1
79310,1,1
79316,1,1
79328,1,1
79329,1,1
79340,1,1
79345,1,1
79346,1,12
79356,1,2
79357,1,1
79367,1,2
79370,1,1
79379,1,1
79386,1,1
79392,1,1
79419,1,1
79425,1,1
79426,1,1
79438,1,1
79440,1,1
79441,1,1
79450,1,1
79460,1,1
79465,1,1
79466,1,1
79472,1,1
79479,1,2
79486,1,1
79493,1,1
79499,NA,NA
79507,1,2
79541,1,1
79543,1,2
79545,1,1
79547,1,1
